id,citations,hindex,gindex,title,cs_author,biology_author,sociology_author,is_bridge_node,label
121163,32,3,5,0,1,0,0,0,121163
217454,6,2,2,0,1,0,0,0,217454
347119,112,5,10,0,1,0,0,0,347119
121164,68,4,8,0,0,0,0,0,121164
167111,9,2,3,0,0,1,0,0,167111
165187,199,8,14,3,0,0,0,0,165187
180959,20,2,4,3,0,0,0,0,180959
259890,311,8,17,0,0,0,0,0,259890
289607,206,7,14,0,0,0,0,0,289607
300635,64,4,8,0,0,0,0,0,300635
309476,23,3,4,0,0,0,0,0,309476
383721,38,2,6,1,1,0,0,0,383721
135670,89,6,7,0,0,1,0,0,135670
310112,201,8,14,0,0,0,0,0,310112
121190,44,4,5,3,0,0,0,0,121190
133412,6,1,2,0,0,0,0,0,133412
365139,3,1,1,0,0,0,0,0,365139
346085,33,2,5,0,0,0,0,0,346085
401052,1822,23,42,3,0,1,0,0,401052
285322,26,2,5,0,0,0,0,0,285322
141247,15,2,3,0,1,0,0,0,141247
313406,7,1,2,1,1,0,0,0,313406
135864,357,8,18,3,0,0,0,0,135864
121233,224,5,14,0,0,1,0,0,121233
374573,163,6,12,2,0,1,0,0,374573
237089,293,8,16,0,1,0,0,0,237089
290425,185,7,13,0,0,0,0,0,290425
307831,20,3,4,0,0,0,0,0,307831
324127,90,5,9,0,0,1,0,0,324127
353336,26,3,5,0,0,0,0,0,353336
322932,362,9,19,3,0,0,0,0,322932
121245,91,2,9,0,0,0,0,0,121245
121251,262,10,15,0,0,0,0,0,121251
197016,866,15,28,0,0,0,0,0,197016
213061,172,6,12,3,0,0,0,0,213061
159183,20,3,3,0,1,0,0,0,159183
121266,6,1,2,0,0,0,0,0,121266
398473,109,5,10,0,0,0,0,0,398473
121283,132,6,11,0,0,0,0,0,121283
198335,490,12,22,0,0,1,0,0,198335
161784,22,3,4,0,1,0,0,0,161784
129601,697,16,25,1,0,0,0,0,129601
336890,1343,22,35,3,0,0,0,0,336890
337100,1025,11,32,3,0,0,0,0,337100
121296,82,5,9,0,0,0,0,0,121296
305519,822,13,28,0,0,0,0,0,305519
286214,190,8,11,0,1,0,0,0,286214
364535,256,7,16,0,1,0,0,0,364535
121312,143,6,11,0,1,0,0,0,121312
121313,360,12,17,0,0,0,0,0,121313
181821,75,3,8,0,0,0,0,0,181821
286731,543,10,23,0,0,0,0,0,286731
256567,295,11,16,0,0,0,0,0,256567
261948,30,3,5,0,0,0,0,0,261948
387060,257,8,16,3,0,0,0,0,387060
279856,192,5,13,0,0,0,0,0,279856
167264,14,1,3,1,0,0,0,0,167264
229774,3,1,1,0,1,0,0,0,229774
216361,2,1,1,0,1,0,0,0,216361
137460,1997,21,44,0,0,1,0,0,137460
241394,402,8,20,0,0,1,0,0,241394
206661,1568,17,39,3,0,0,0,0,206661
368340,2269,13,47,3,0,0,0,0,368340
316110,151,6,12,0,0,0,0,0,316110
121338,1165,14,34,0,1,0,0,0,121338
249196,38,3,6,0,1,0,0,0,249196
124199,310,9,17,0,0,0,0,0,124199
213851,1600,23,39,0,0,0,0,0,213851
148694,66,6,7,0,0,0,0,0,148694
153434,257,4,16,0,0,0,0,0,153434
121354,256,6,16,3,0,0,0,0,121354
178705,72,3,8,0,0,0,0,0,178705
121370,74,6,7,0,0,0,0,0,121370
179208,2,1,1,3,1,0,0,0,179208
341748,525,13,21,0,0,0,0,0,341748
121378,19,1,4,0,0,0,0,0,121378
353061,19,1,4,1,0,0,0,0,353061
139850,222,5,14,0,0,0,0,0,139850
282728,17,2,4,3,0,1,0,0,282728
375353,221,6,14,0,0,0,0,0,375353
190392,755,14,27,3,0,0,0,0,190392
152477,2264,26,44,0,0,0,0,0,152477
240768,13,2,3,0,0,0,0,0,240768
374943,3348,29,57,3,0,0,0,0,374943
312486,70,4,8,0,0,0,0,0,312486
382266,165,5,12,0,0,0,0,0,382266
121404,8549,46,78,3,0,1,0,0,121404
147089,596,3,24,0,1,1,0,0,147089
121412,497,8,22,0,0,1,0,0,121412
151309,17,2,4,1,0,1,0,0,151309
121415,237,8,15,0,1,0,0,0,121415
387586,20,3,4,0,1,0,0,0,387586
241610,209,6,14,0,1,0,0,0,241610
268922,63,3,7,0,0,0,0,0,268922
121439,224,6,14,0,0,0,0,0,121439
121440,2029,22,42,0,0,0,0,0,121440
379268,57,3,7,0,0,0,0,0,379268
167257,46,4,6,0,0,0,0,0,167257
121473,10,2,3,0,0,0,0,0,121473
144236,154,8,11,0,0,0,0,0,144236
179099,154,8,11,3,0,0,0,0,179099
121480,71,4,8,1,1,1,0,0,121480
121487,763,5,27,0,0,0,0,0,121487
337415,449,12,20,0,0,1,0,0,337415
256466,407,8,20,0,0,1,0,0,256466
215883,332,11,18,0,0,1,0,0,215883
232751,142,6,11,0,1,0,0,0,232751
236324,59,5,7,3,0,0,0,0,236324
392788,253,10,15,3,0,0,0,0,392788
302850,403,8,20,3,0,1,0,0,302850
396898,272,6,16,1,0,0,0,0,396898
383427,589,12,24,0,1,0,0,0,383427
364871,945,19,30,0,0,0,0,0,364871
380902,117,4,10,0,0,0,0,0,380902
275831,53,3,7,0,0,0,0,0,275831
369371,155,4,12,3,1,0,0,0,369371
205239,9,2,3,0,1,0,0,0,205239
212362,233,9,14,0,0,0,0,0,212362
270735,1,1,1,0,0,0,0,0,270735
276739,20,3,4,0,0,0,0,0,276739
344607,305,8,16,0,1,0,0,0,344607
347358,22,3,4,0,0,0,0,0,347358
351801,54,3,7,0,0,0,0,0,351801
315252,30,4,5,2,0,0,0,0,315252
380197,30,3,5,0,0,0,0,0,380197
196868,702,16,26,3,1,0,0,0,196868
401183,131,7,11,0,0,0,0,0,401183
382939,84,4,9,3,0,0,0,0,382939
276403,178,9,12,0,0,0,0,0,276403
309423,162,7,10,3,0,0,0,0,309423
136857,495,13,22,0,0,1,0,0,136857
237170,385,10,19,3,1,0,0,0,237170
121560,1703,20,41,0,0,0,0,0,121560
149007,101,5,10,0,0,0,0,0,149007
175108,594,12,24,0,0,0,0,0,175108
366814,255,7,15,0,1,0,0,0,366814
121572,135,7,10,3,0,0,0,0,121572
219342,512,9,22,0,0,0,0,0,219342
121579,411,12,20,0,0,0,0,0,121579
214657,472,12,21,3,0,1,0,0,214657
375121,8,2,2,0,0,0,0,0,375121
325436,21,3,4,0,0,1,0,0,325436
192656,67,3,8,0,0,0,0,0,192656
324715,728,11,26,0,0,1,0,0,324715
376890,60,5,7,0,0,0,0,0,376890
168781,336,10,17,0,0,1,0,0,168781
356404,38,4,6,0,1,0,0,0,356404
351388,53,4,6,0,0,0,0,0,351388
179192,10,2,3,0,1,0,0,0,179192
280081,48,4,6,1,1,0,0,0,280081
371228,208,8,14,1,1,0,0,0,371228
301936,2113,23,45,3,0,1,0,0,301936
143716,289,8,17,0,0,0,0,0,143716
215145,7,2,2,0,0,0,0,0,215145
121631,119,3,10,0,0,0,0,0,121631
121633,165,3,12,3,0,0,0,0,121633
190630,167,3,12,0,0,0,0,0,190630
250512,304,7,17,2,0,1,0,0,250512
121643,365,5,19,3,0,1,0,0,121643
121645,2,1,1,1,1,0,0,0,121645
129423,70,3,8,0,1,0,0,0,129423
147603,64,2,8,0,1,0,0,0,147603
121662,63,5,7,0,0,0,0,0,121662
306197,78,6,8,0,0,0,0,0,306197
121665,137,6,11,0,1,0,0,0,121665
127540,19,3,3,1,0,0,0,0,127540
155137,6633,33,81,3,1,0,0,0,155137
123335,16,2,3,0,1,0,0,0,123335
121680,463,9,21,2,0,0,0,0,121680
121698,931,18,29,3,0,0,0,0,121698
124719,540,12,20,0,0,0,0,0,124719
227378,551,12,20,3,0,0,0,0,227378
382231,509,10,22,3,0,0,0,0,382231
121701,68,3,7,0,1,0,0,0,121701
391489,44,4,6,0,0,0,0,0,391489
121702,2,1,1,1,0,1,0,0,121702
399121,25,1,5,0,0,0,0,0,399121
200693,2135,24,45,3,0,0,0,0,200693
320849,107,6,10,0,0,0,0,0,320849
249806,223,4,14,1,1,0,0,0,249806
131097,50,3,7,0,0,0,0,0,131097
306054,338,7,18,0,0,1,0,0,306054
163714,56,4,7,1,1,1,0,0,163714
198833,582,13,23,0,0,0,0,0,198833
236817,420,9,20,0,0,0,0,0,236817
280652,891,18,27,3,0,0,0,0,280652
368295,107,7,10,0,0,0,0,0,368295
121745,53,2,7,1,1,0,0,0,121745
237123,632,11,25,0,1,0,0,0,237123
187418,306,9,17,0,1,0,0,0,187418
172551,148,3,12,1,0,0,0,0,172551
253474,83,2,9,0,0,0,0,0,253474
397231,316,7,17,1,0,0,0,0,397231
329844,31,3,5,0,0,0,0,0,329844
121766,14,3,3,0,0,0,0,0,121766
184549,10,2,2,0,1,0,0,0,184549
121767,318,9,17,0,0,0,0,0,121767
283649,319,8,17,0,0,0,0,0,283649
165273,2171,12,46,0,1,0,0,0,165273
385667,229,10,14,0,0,0,0,0,385667
121774,826,14,24,3,1,1,0,0,121774
130014,65,5,7,0,1,0,0,0,130014
394482,97,5,9,0,0,0,0,0,394482
186297,1012,16,31,0,0,0,0,0,186297
245366,942,16,29,0,1,0,0,0,245366
303203,12,2,3,2,1,0,0,0,303203
127219,171,7,13,0,0,0,0,0,127219
121790,522,5,22,0,0,0,0,0,121790
121797,64,4,8,0,0,0,0,0,121797
290250,426,11,20,3,0,0,0,0,290250
399105,172,7,13,0,1,0,0,0,399105
180638,624,10,24,0,1,1,0,0,180638
351828,4131,35,61,3,1,0,0,0,351828
121799,133,5,11,0,0,0,0,0,121799
245679,874,16,29,0,0,1,0,0,245679
153773,50,4,6,0,0,0,0,0,153773
121821,14,3,3,1,1,0,0,0,121821
133914,73,5,7,0,0,0,0,0,133914
121823,127,6,11,0,0,0,0,0,121823
146923,1115,19,29,3,0,0,0,0,146923
181026,5486,18,74,0,1,0,0,0,181026
121831,284,10,16,3,0,0,0,0,121831
366126,184,8,13,0,1,0,0,0,366126
121839,29,4,5,0,0,0,0,0,121839
320484,30,4,5,0,1,0,0,0,320484
297635,19,3,3,0,0,0,0,0,297635
121845,495,11,22,0,1,0,0,0,121845
205205,165,5,12,0,0,1,0,0,205205
207589,578,8,24,0,0,1,0,0,207589
223210,502,8,22,3,1,1,0,0,223210
121853,1,1,1,1,1,0,0,0,121853
121858,29,3,5,0,0,0,0,0,121858
121859,4,1,2,0,0,0,0,0,121859
231503,2596,24,49,0,0,0,0,0,231503
299764,61,4,7,0,0,0,0,0,299764
343578,30,3,4,0,0,0,0,0,343578
151842,644,13,25,3,0,0,0,0,151842
236742,155,6,12,3,0,0,0,0,236742
169305,911,13,30,0,0,0,0,0,169305
283505,24,2,4,0,0,0,0,0,283505
287208,38,4,6,0,0,0,0,0,287208
244592,96,6,9,0,0,1,0,0,244592
121874,187,8,13,0,1,1,0,0,121874
212327,259,7,16,0,1,1,0,0,212327
244228,1402,17,37,0,1,1,0,0,244228
382541,150,8,11,0,1,0,0,0,382541
126968,1041,15,32,3,1,0,0,0,126968
160467,44,4,6,0,1,0,0,0,160467
192798,256,9,15,0,1,0,0,0,192798
210812,50,5,5,0,0,0,0,0,210812
219120,96,6,9,0,1,0,0,0,219120
276778,58,4,7,0,1,0,0,0,276778
349450,92,6,9,0,0,0,0,0,349450
121882,164,5,12,1,0,0,0,0,121882
343816,19,2,4,2,0,1,0,0,343816
233182,15,3,3,0,1,0,0,0,233182
245286,3,1,1,1,1,0,0,0,245286
255086,3,1,1,0,0,0,0,0,255086
375886,197,9,12,0,1,0,0,0,375886
127443,78,4,8,1,0,0,0,0,127443
354101,1151,19,33,0,0,1,0,0,354101
356216,75,4,8,0,0,0,0,0,356216
391711,486,11,20,3,1,0,0,0,391711
204137,342,7,18,3,0,0,0,0,204137
382847,368,7,19,0,1,1,0,0,382847
290179,720,15,23,0,0,0,0,0,290179
355316,928,17,29,0,0,0,0,0,355316
121915,13,2,3,3,0,0,0,0,121915
158600,725,15,25,3,0,0,0,0,158600
362872,0,0,0,0,0,0,0,0,362872
121919,7,2,2,0,0,0,0,0,121919
133755,14,2,3,1,0,1,0,0,133755
340698,279,8,16,0,0,0,0,0,340698
377141,25,3,5,0,0,1,0,0,377141
264818,2713,25,50,0,0,0,0,0,264818
349591,2713,25,50,3,0,0,0,0,349591
259424,178,7,10,2,1,0,0,0,259424
385974,120,5,10,0,0,0,0,0,385974
121958,286,9,16,3,1,0,0,0,121958
214807,132,5,11,0,0,0,0,0,214807
217211,97,4,9,0,0,0,0,0,217211
353498,26,3,5,0,0,0,0,0,353498
310836,101,6,9,0,1,0,0,0,310836
335695,122,7,10,1,0,0,0,0,335695
343842,187,7,13,0,1,0,0,0,343842
347625,162,7,10,3,1,0,0,0,347625
121984,289,9,17,0,0,0,0,0,121984
192609,674,15,25,0,0,0,0,0,192609
268731,586,11,23,0,0,0,0,0,268731
229241,76,5,8,0,1,0,0,0,229241
363093,271,9,15,2,0,0,0,0,363093
157715,713,12,26,0,0,0,0,0,157715
122002,238,9,15,0,0,0,0,0,122002
293435,270,6,16,0,0,1,0,0,293435
307314,55,4,7,0,0,0,0,0,307314
299256,273,6,16,0,0,0,0,0,299256
239007,605,11,24,3,0,0,0,0,239007
149626,174,6,13,0,0,0,0,0,149626
332822,22,2,4,0,0,0,0,0,332822
254757,12558,46,112,3,0,0,0,0,254757
372433,118,6,10,0,0,0,0,0,372433
258769,2100,26,41,3,0,0,0,0,258769
203605,256,8,16,0,0,1,0,0,203605
236097,394,10,19,0,0,1,0,0,236097
259527,24,2,4,2,0,0,0,0,259527
122018,89,6,8,0,0,0,0,0,122018
284424,216,9,14,2,0,1,0,0,284424
163841,1809,21,41,0,0,0,0,0,163841
298929,1144,19,32,0,0,0,0,0,298929
134528,12,1,3,0,0,0,0,0,134528
241008,225,9,14,3,0,0,0,0,241008
243538,1173,17,34,2,0,0,0,0,243538
326849,2087,24,45,0,0,0,0,0,326849
339450,55,4,7,3,0,0,0,0,339450
165288,255,8,15,0,1,0,0,0,165288
122033,100,7,9,0,0,0,0,0,122033
226053,138,6,11,0,0,0,0,0,226053
122047,3986,33,56,0,0,1,0,0,122047
191899,1585,21,39,0,0,1,0,0,191899
167349,20,3,4,0,1,0,0,0,167349
399755,8542,43,92,0,0,1,0,0,399755
158234,0,0,0,0,0,0,0,0,158234
238381,0,0,0,0,0,0,0,0,238381
275549,462,11,19,3,0,0,0,0,275549
299068,2,1,1,0,0,0,0,0,299068
331158,87,5,9,0,0,1,0,0,331158
147046,55,3,7,0,0,1,0,0,147046
122074,345,9,17,0,0,0,0,0,122074
124153,118,7,10,3,1,0,0,0,124153
353665,125,5,10,0,0,0,0,0,353665
234170,1288,14,35,0,0,0,0,0,234170
144825,86,6,9,0,0,0,0,0,144825
122087,18,2,4,0,0,0,0,0,122087
255189,323,10,17,0,0,0,0,0,255189
359223,37,3,6,0,0,1,0,0,359223
122091,2190,21,45,0,0,0,0,0,122091
275474,82,4,8,3,0,0,0,0,275474
325617,112,5,9,0,0,0,0,0,325617
379716,314,9,17,0,0,0,0,0,379716
328827,847,14,29,3,0,0,0,0,328827
183851,228,10,14,0,0,0,0,0,183851
122107,53,4,7,1,1,0,0,0,122107
186603,116,5,10,0,1,1,0,0,186603
164573,219,7,14,0,0,0,0,0,164573
122110,20,2,4,0,0,0,0,0,122110
360202,1827,21,40,3,0,0,0,0,360202
159788,24,3,4,0,0,0,0,0,159788
160738,129,6,11,0,0,0,0,0,160738
243894,33,2,5,2,1,0,0,0,243894
266296,182,9,12,0,0,0,0,0,266296
304249,356,8,18,0,0,1,0,0,304249
312866,430,11,20,0,0,0,0,0,312866
395506,178,6,13,2,1,0,0,0,395506
122125,74,4,7,0,1,0,0,0,122125
122135,114,4,10,0,1,1,0,0,122135
313888,28,3,5,1,1,1,0,0,313888
280401,43,4,6,0,0,0,0,0,280401
287579,423,13,20,0,0,1,0,0,287579
122143,8,2,2,0,0,0,0,0,122143
357896,270,7,16,0,0,0,0,0,357896
198282,31,2,5,0,0,0,0,0,198282
239496,541,13,23,0,1,0,0,0,239496
155560,70,6,8,3,0,0,0,0,155560
122151,14,2,3,0,0,0,0,0,122151
187310,71,4,8,0,1,0,0,0,187310
122164,3,1,1,0,0,0,0,0,122164
260876,25,3,4,0,1,0,0,0,260876
331460,27,3,4,3,1,0,0,0,331460
347458,0,0,0,3,0,0,0,0,347458
280985,49,4,7,0,0,0,0,0,280985
338849,32,3,5,0,0,0,0,0,338849
264415,1138,20,32,0,0,0,0,0,264415
320059,69,5,8,0,0,0,0,0,320059
372163,72,4,8,0,0,0,0,0,372163
122192,3,1,1,0,0,0,0,0,122192
327610,648,7,25,0,0,0,0,0,327610
142324,289,7,16,0,1,0,0,0,142324
215139,205,9,13,0,0,0,0,0,215139
327556,164,8,11,0,0,0,0,0,327556
122196,11,2,2,0,0,0,0,0,122196
345384,859,15,29,0,0,1,0,0,345384
230376,330,10,17,0,0,0,0,0,230376
122205,70,6,8,2,0,1,0,0,122205
265027,17,2,4,1,1,0,0,0,265027
122212,0,0,0,0,0,1,0,0,122212
267036,469,8,21,0,1,0,0,0,267036
208125,20,3,4,0,0,0,0,0,208125
178275,427,11,20,0,0,0,0,0,178275
269280,7,1,2,1,0,1,0,0,269280
288505,1361,20,36,3,0,1,0,0,288505
346052,2098,19,45,0,0,0,0,0,346052
122241,11,1,3,0,0,0,0,0,122241
122243,102,4,10,0,0,0,0,0,122243
266182,333,10,18,0,0,0,0,0,266182
289408,342,10,18,0,0,0,0,0,289408
377813,138,7,11,0,0,1,0,0,377813
122252,197,7,12,0,0,0,0,0,122252
122256,199,5,14,0,0,0,0,0,122256
122261,40,3,6,0,0,0,0,0,122261
265755,6145,23,78,0,0,0,0,0,265755
204730,51,4,7,0,0,0,0,0,204730
333407,172,9,11,0,0,0,0,0,333407
337060,2502,27,48,0,1,0,0,0,337060
364244,242,8,15,0,0,0,0,0,364244
122289,296,7,17,0,0,1,0,0,122289
134342,141,7,11,0,0,0,0,0,134342
370635,182,7,13,0,0,1,0,0,370635
122298,683,11,26,0,0,0,0,0,122298
210917,29,3,5,0,0,1,0,0,210917
122307,85,5,9,0,0,0,0,0,122307
245495,242,10,15,0,0,0,0,0,245495
128261,1592,17,39,0,0,0,0,0,128261
162432,9,1,3,0,1,0,0,0,162432
302966,348,10,17,0,0,0,0,0,302966
171435,1497,20,37,3,1,0,0,0,171435
305421,197,6,14,0,1,0,0,0,305421
276069,1152,16,33,0,0,0,0,0,276069
239706,201,9,14,0,0,0,0,0,239706
122349,150,5,12,0,0,0,0,0,122349
239590,146,6,12,0,0,1,0,0,239590
349372,339,9,17,0,1,0,0,0,349372
162312,64,5,6,0,0,0,0,0,162312
187218,143,7,11,3,0,0,0,0,187218
261922,527,15,22,0,0,0,0,0,261922
270044,9,2,2,0,1,0,0,0,270044
333961,3645,28,60,0,1,0,0,0,333961
278803,285,9,16,0,1,1,0,0,278803
146352,24,4,4,0,0,0,0,0,146352
130420,31,3,4,0,0,0,0,0,130420
189784,227,9,13,0,0,0,0,0,189784
191634,227,9,13,0,0,0,0,0,191634
210891,160,4,12,3,0,0,0,0,210891
213275,346,8,18,0,0,0,0,0,213275
122406,5,2,2,0,0,0,0,0,122406
163996,1354,13,36,0,1,0,0,0,163996
247216,24,4,4,0,0,1,0,0,247216
122413,169,5,13,0,1,1,0,0,122413
328419,112,6,10,0,0,0,0,0,328419
122418,499,12,22,0,1,1,0,0,122418
296715,34,2,5,0,0,1,0,0,296715
122422,96,5,8,2,1,0,0,0,122422
329529,95,5,9,0,0,0,0,0,329529
122425,741,16,27,0,0,0,0,0,122425
194428,243,5,15,0,1,0,0,0,194428
273253,13,2,3,0,1,0,0,0,273253
329488,199,8,14,0,1,0,0,0,329488
122446,47,3,6,0,0,0,0,0,122446
223086,47,3,6,0,0,0,0,0,223086
122448,58,5,7,0,0,0,0,0,122448
179538,98,5,9,1,0,0,0,0,179538
198143,93,6,9,0,0,0,0,0,198143
333375,36,2,6,0,0,0,0,0,333375
209519,72,5,8,0,1,0,0,0,209519
344365,376,10,17,3,0,0,0,0,344365
226887,8,1,2,0,0,0,0,0,226887
122462,1013,15,31,0,0,0,0,0,122462
122468,52,3,7,0,0,0,0,0,122468
122470,23,4,4,0,0,1,0,0,122470
215238,23,4,4,0,0,1,0,0,215238
258808,209,6,11,0,0,0,0,0,258808
124408,37,3,5,0,1,1,0,0,124408
155270,4,1,2,0,0,0,0,0,155270
136216,12,2,3,0,1,0,0,0,136216
277600,81,4,9,0,1,0,0,0,277600
122488,20,2,4,0,0,0,0,0,122488
122491,441,10,21,0,0,0,0,0,122491
248271,8,1,2,3,0,0,0,0,248271
289571,8,1,2,0,0,0,0,0,289571
143536,108,5,9,0,1,0,0,0,143536
336746,611,6,24,0,1,0,0,0,336746
265017,4735,28,67,0,0,0,0,0,265017
122495,124,6,9,0,0,0,0,0,122495
308050,206,9,13,3,0,0,0,0,308050
401697,3,1,1,0,1,0,0,0,401697
259830,784,13,26,3,0,0,0,0,259830
145527,1139,14,33,3,1,0,0,0,145527
217654,824,6,28,3,0,0,0,0,217654
122503,25,1,5,0,0,0,0,0,122503
273257,52,5,7,0,0,1,0,0,273257
343914,217,3,14,1,0,1,0,0,343914
360004,2859,10,53,0,0,1,0,0,360004
134684,176,8,13,3,0,0,0,0,134684
308436,85,5,9,3,0,0,0,0,308436
394122,1655,15,40,0,0,0,0,0,394122
122517,85,6,9,0,0,1,0,0,122517
332459,16,3,4,0,0,0,0,0,332459
385452,128,6,11,0,0,1,0,0,385452
142488,58,3,7,0,1,0,0,0,142488
169263,4,2,2,0,1,0,0,0,169263
122554,1687,19,41,3,0,1,0,0,122554
265969,242,8,15,3,0,0,0,0,265969
312644,121,4,11,3,0,0,0,0,312644
380018,197,6,14,0,0,0,0,0,380018
219683,98,4,9,0,0,1,0,0,219683
122565,87,6,9,0,0,1,0,0,122565
122567,345,8,18,0,0,0,0,0,122567
247154,507,13,22,0,1,0,0,0,247154
394796,28,3,5,0,0,0,0,0,394796
379142,2182,26,44,3,0,0,0,0,379142
122580,301,7,17,0,0,0,0,0,122580
138964,2705,29,51,3,0,1,0,0,138964
202129,202,7,13,0,0,1,0,0,202129
370386,45,4,5,0,0,0,0,0,370386
122583,197,7,14,0,1,1,0,0,122583
189042,12,2,3,2,0,1,0,0,189042
191105,284,9,16,0,0,0,0,0,191105
212699,243,6,15,3,0,1,0,0,212699
122600,2252,13,47,0,0,1,0,0,122600
317575,168,8,12,0,1,0,0,0,317575
350368,48,5,6,0,0,0,0,0,350368
122611,939,12,30,3,1,0,0,0,122611
291699,16,2,3,0,0,0,0,0,291699
122640,88,5,9,1,1,0,0,0,122640
122642,125,5,11,0,0,0,0,0,122642
191655,208,8,14,0,0,1,0,0,191655
122657,607,15,24,0,0,0,0,0,122657
374076,498,14,22,2,0,1,0,0,374076
269922,415,6,20,0,1,0,0,0,269922
141531,6,2,2,3,0,0,0,0,141531
129418,47,4,6,3,0,1,0,0,129418
180988,330,5,18,0,0,0,0,0,180988
122681,133,4,11,0,1,0,0,0,122681
284933,36,4,5,0,1,0,0,0,284933
152601,1631,25,38,3,0,0,0,0,152601
156004,132,8,10,0,0,0,0,0,156004
139348,235,5,15,0,0,0,0,0,139348
122691,107,6,10,3,0,0,0,0,122691
122696,634,14,25,0,0,1,0,0,122696
137899,121,6,11,0,0,0,0,0,137899
381197,334,10,18,3,0,0,0,0,381197
122710,165,7,12,0,0,0,0,0,122710
122711,109,5,10,0,0,0,0,0,122711
223472,129,6,10,0,0,0,0,0,223472
272528,754,17,26,3,1,0,0,0,272528
313016,113,3,10,0,0,0,0,0,313016
174619,336,10,17,0,0,1,0,0,174619
185751,74,4,8,0,1,0,0,0,185751
232816,13,2,3,1,1,0,0,0,232816
258279,20966,36,144,0,0,0,0,0,258279
356333,399,7,19,0,0,0,0,0,356333
122715,269,7,15,0,0,0,0,0,122715
193888,13,1,3,0,0,0,0,0,193888
253321,150,6,11,0,0,0,0,0,253321
192973,50,4,6,0,0,0,0,0,192973
386780,451,7,21,0,0,0,0,0,386780
389732,330,4,18,0,0,0,0,0,389732
306232,992,12,31,3,1,1,0,0,306232
183570,104,4,10,0,1,0,0,0,183570
297917,309,10,17,0,0,0,0,0,297917
148791,54,3,7,0,0,0,0,0,148791
239585,38,4,5,0,0,0,0,0,239585
367180,11,2,2,0,0,0,0,0,367180
173725,806,12,28,3,0,0,0,0,173725
198439,4362,27,66,0,0,0,0,0,198439
122757,258,5,16,3,0,0,0,0,122757
122758,57,3,7,1,0,0,0,0,122758
122762,445,12,21,0,0,0,0,0,122762
231401,222,8,14,0,0,1,0,0,231401
145203,121,6,10,0,0,0,0,0,145203
240377,87,4,9,0,0,1,0,0,240377
253404,48,4,6,0,0,1,0,0,253404
332630,18,2,4,0,0,1,0,0,332630
229126,53,3,7,0,0,1,0,0,229126
242033,62,2,7,0,0,1,0,0,242033
262577,738,12,27,0,0,0,0,0,262577
302222,341,7,18,2,0,1,0,0,302222
122776,29,2,5,0,0,0,0,0,122776
306276,17,2,4,3,0,0,0,0,306276
305019,47,4,6,0,0,0,0,0,305019
265218,31,3,4,0,1,0,0,0,265218
226591,1478,19,38,0,0,0,0,0,226591
122790,1342,20,36,0,0,0,0,0,122790
122797,6,2,2,0,0,0,0,0,122797
179197,1132,18,32,3,0,0,0,0,179197
157453,1438,20,37,0,0,1,0,0,157453
311925,8256,34,90,0,0,0,0,0,311925
272937,813,12,28,0,0,1,0,0,272937
350572,490,14,21,3,0,0,0,0,350572
122811,19,3,4,0,1,0,0,0,122811
198466,364,11,15,0,1,0,0,0,198466
122814,131,6,11,3,1,0,0,0,122814
174627,253,11,14,3,0,0,0,0,174627
122817,52,5,6,0,1,0,0,0,122817
191468,83,6,9,0,0,0,0,0,191468
370632,92,6,8,0,1,0,0,0,370632
234477,1508,16,38,0,0,0,0,0,234477
187426,5,2,2,0,0,1,0,0,187426
234997,571,16,23,0,0,0,0,0,234997
321881,407,12,20,0,0,0,0,0,321881
366254,365,10,19,0,0,0,0,0,366254
122831,13,2,3,1,1,0,0,0,122831
252002,577,12,23,0,0,1,0,0,252002
122833,435,9,20,0,1,1,0,0,122833
161492,143,6,11,0,1,0,0,0,161492
122837,67,3,8,0,0,1,0,0,122837
344627,845,16,28,0,0,0,0,0,344627
122862,46,2,6,0,0,1,0,0,122862
385687,967,7,31,0,0,1,0,0,385687
193310,65,5,7,0,0,0,0,0,193310
226819,65,5,7,0,0,0,0,0,226819
238858,677,17,25,0,1,1,0,0,238858
165634,62,3,7,0,0,1,0,0,165634
383998,2025,22,45,0,0,0,0,0,383998
204807,44,4,6,3,1,0,0,0,204807
206145,19,3,4,3,0,0,0,0,206145
360311,431,11,19,0,0,1,0,0,360311
122888,346,10,18,0,0,0,0,0,122888
265144,184,3,13,0,0,0,0,0,265144
122891,50,4,7,1,0,0,0,0,122891
122892,266,11,15,0,0,0,0,0,122892
220096,283,10,16,2,0,1,0,0,220096
122893,1130,12,33,3,1,1,0,0,122893
122896,361,8,19,0,0,1,0,0,122896
367309,12,2,3,0,0,0,0,0,367309
206479,54,5,7,0,0,0,0,0,206479
305494,113,5,10,0,0,0,0,0,305494
122911,127,6,11,0,0,0,0,0,122911
291255,25,2,5,0,0,0,0,0,291255
122912,14,1,3,2,0,1,0,0,122912
122918,141,7,10,0,1,0,0,0,122918
262659,146,8,11,0,0,0,0,0,262659
304484,664,15,23,0,0,0,0,0,304484
324885,449,7,21,1,0,0,0,0,324885
329048,4,1,2,0,0,0,0,0,329048
122923,16,3,3,1,0,1,0,0,122923
282843,10,1,3,0,0,0,0,0,282843
339265,16,3,3,1,0,0,0,0,339265
178176,187,2,13,0,0,0,0,0,178176
198441,2410,22,49,0,0,0,0,0,198441
122928,158,8,11,0,0,1,0,0,122928
122930,89,3,9,0,1,0,0,0,122930
